,Unnamed: 0,name,genre_action,genre_adventure,genre_arcade,genre_board games,genre_card,genre_casual,genre_educational,genre_family,genre_fighting,genre_indie,genre_massively multiplayer,genre_platformer,genre_puzzle,genre_rpg,genre_racing,genre_shooter,genre_simulation,genre_sports,genre_strategy,tag_local multiplayer,tag_fantasy,tag_violent,tag_free to play,tag_anime,tag_online multiplayer,tag_great soundtrack,tag_split screen,tag_pixel graphics,tag_story rich,tag_vr,tag_co-op,tag_horror,tag_atmospheric,tag_early access,tag_partial controller support,tag_2d,tag_multiplayer,tag_full controller support,tag_steam cloud,tag_singleplayer,platform_3do,platform_atari,platform_commodore / amiga,platform_sega,platform_neo geo,platform_web,platform_linux,platform_android,platform_nintendo,platform_apple macintosh,platform_ios,platform_xbox,platform_playstation,platform_pc,background_image,esrb_rating.id,owners,price,total_reviews,review_score,released_month,1r,1g,1b,2r,2g,2b,3r,3g,3b,4r,4g,4b,5r,5g,5b
479,479,Tesla Effect: A Tex Murphy Adventure,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/e31/e315a1a1fbdc0035e8a7f390eee52539.jpg,0,"200,000 .. 500,000",1999,1172,0.872866894,4,61.85093168,33.23602484,13.95238095,27.40537746,8.069286453,3.728024819,239.1666667,178.8888889,91.16666667,8.507462687,1.051741294,0.849253731,126.7540984,68.54918033,29.1557377
480,480,Ultra Street Fighter IV,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,https://media.rawg.io/media/games/f49/f49248982c6e9d6e849d16b9f5d93ae4.jpg,3,"500,000 .. 1,000,000",1499,11782,0.892293329,6,236.2598425,215.6082677,104.2952756,69.9978022,28.65274725,8.321978022,152.6735669,77.08121019,15.97292994,243.5912409,236.8442822,174.5717762,211.9968504,152.4488189,38.44566929
481,481,Legend of Grimrock 2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/d39/d39aeca90fad83dd776730e7c13271d6.jpg,3,"200,000 .. 500,000",2399,3124,0.911971831,10,1.484756098,1.590853659,2.231707317,53.48387097,54.98387097,54.86021505,30.30625,29.45208333,27.59166667,11.81334392,12.47815727,13.90071485,102.7142857,107.1428571,107.4285714
482,482,The Incredible Adventures of Van Helsing II,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,https://media.rawg.io/media/screenshots/333/333e7121b588929dcf08eb99aff39ce5.jpg,3,"200,000 .. 500,000",1499,2284,0.684763573,5,113.5725699,93.47003995,68.76031957,36.7655914,36.23225806,31.38172043,204.2277228,180.3143564,141.9826733,70.05696203,61.52109705,51.36603376,155.6737213,130.7407407,99.30511464
483,483,X-COM: Apocalypse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/56f/56fd482d5e916432d88c5b23a6b8a3b8.jpg,3,"500,000 .. 1,000,000",499,702,0.888888889,7,6.554931017,10.28461932,18.92284108,144.3435115,145.1653944,144.6386768,104.7477639,3.08765653,3.518783542,207.4758065,205.8790323,205.9919355,89.09700176,85.41446208,85.2010582
484,484,Samorost 2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/246/24654e315cc125395170b88573d6f96a.jpg,0,"100,000 .. 200,000",499,1492,0.857908847,12,1.59373282,1.503573392,1.041781198,97.68173258,91.98681733,77.05649718,196.4349593,180.3577236,150.5853659,140.6923077,133.4801865,116.3752914,55.14782609,51.73391304,39.88521739
485,485,Kabounce,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,https://media.rawg.io/media/games/fb2/fb232f5d838e7f8364c666c111541ce1.jpg,2,"200,000 .. 500,000",1499,2539,0.916108704,5,9.926764314,12.26398136,17.01431425,246.952381,182.847619,43.19047619,19.125,151.5,211.05,67.46039604,22.28712871,18.04950495,40.19277108,60.4939759,76.91566265
486,486,Red Faction II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/games/8ae/8aeb9db0a0f6077b08a5bc9975904003.jpg,4,"200,000 .. 500,000",999,927,0.529665588,10,199.8161765,41.88235294,52.15441176,29.45525292,23.51167315,18.05252918,92.24115523,82.43537906,69.86859206,217.9107649,204.5311615,175.5623229,166.1478463,149.9627474,125.2072177
487,487,Edge,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,https://media.rawg.io/media/screenshots/601/60141c5480a9ccec225c16d5ff5216e6.jpg,1,"0 .. 20,000",99,5,0.2,12,137.0348837,145.4031008,155.003876,42.57289204,56.05279748,62.32072498,227.1794872,225.7044534,227.3562753,27.91016782,38.03553801,41.62388944,179.0219436,178.523511,190.5423197
488,488,Spacelords,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,https://media.rawg.io/media/games/f76/f768aa9bd48a535f5853e79257e50488.jpg,4,"500,000 .. 1,000,000",0,3128,0.518542199,9,232.8549618,211.2671756,190.6412214,67.73839662,61.55379747,51.46940928,29.0443038,25.49929677,16.9838256,181.7139303,128.1542289,112.5124378,121.0989957,92.36011478,86.09182209
489,489,Ticket to Ride,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,https://media.rawg.io/media/screenshots/768/768e36d4b62a1481fef737c6920fbfc7.jpg,1,"500,000 .. 1,000,000",999,4134,0.901790034,12,162.9410188,145.5710456,106.3780161,26.49056604,19.65207547,11.97735849,102.9556962,145.2194093,166.0274262,206.264881,200.7638889,176.4265873,93.06428571,86.39285714,69.4952381
490,490,GRID Autosport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg,0,"500,000 .. 1,000,000",0,8378,0.777035092,6,72.42346939,77.56887755,83.99744898,245.6869207,246.5762101,247.3238929,196.7897959,204.5877551,210.0510204,130.8266667,136.7,141.66,26.71428571,30.04831933,35.25420168
491,491,Wasteland 3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,https://media.rawg.io/media/games/370/370a4cbcfa75e5238ee8f74bf323694d.jpg,3,"200,000 .. 500,000",3999,13607,0.833321085,8,40.4516129,45.56129032,58.52419355,113.5901202,137.4926569,164.4205607,78.60084626,85.88222849,108.6629055,139.8214936,92.9417122,88.65938069,215.3598485,176.7348485,143.7159091
492,492,Joe Danger 2: The Movie,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,https://media.rawg.io/media/screenshots/fef/fefee32869b3e8c909f9ec68aa99f78d.jpg,2,"100,000 .. 200,000",1499,372,0.591397849,9,61.132,73.2952,40.764,94.74920886,143.7452532,77.77452532,223.8206897,167.0034483,53.96551724,179.3372365,70.93208431,20.78688525,196.6368564,202.200542,194.2574526
493,493,Hard Reset Redux,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,https://media.rawg.io/media/games/f7f/f7f073a773afb2912a3a997cec20ca8b.jpg,0,"100,000 .. 200,000",1999,1776,0.813626126,6,20.45218003,22.09142053,19.36568214,150.2960526,166.6381579,169.625,132.5199387,61.11042945,26.0291411,61.46974522,59.65923567,51.80573248,204.733244,79.82841823,18.93967828
494,494,Final DOOM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,https://media.rawg.io/media/screenshots/6cc/6ccd31115c74d58edb41d0855567d00f.jpg,4,"500,000 .. 1,000,000",499,1132,0.85335689,5,139.3557047,102.6644295,62.96644295,46.20716511,32.2165109,22.51401869,130.9171598,7.860946746,4.869822485,76.8377724,61.18886199,43.24455206,3.312790698,2.619186047,2.243023256
495,495,Last Day of June,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,https://media.rawg.io/media/games/ada/ada5c5ef872679536eb0e2ab58c1aa1d.jpeg,0,"100,000 .. 200,000",1999,3495,0.871244635,8,13.196351,4.049522155,50.26585578,196.6032211,80.83455344,38.72474378,251.6944858,227.1818182,115.9687034,219.3820459,125.8872651,150.2609603,88.49188312,39.00649351,113.2857143
496,496,Alien Breed 2: Assault,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,https://media.rawg.io/media/screenshots/fdc/fdc21a8972c4b38fb0e517db7f6e9e23.jpg,0,"200,000 .. 500,000",999,877,0.686431015,9,48.33534743,51.53071501,54.10876133,235.9906103,238.1220657,237.9201878,15.03125,15.11143868,25.72582547,159.877451,164.6519608,166.8186275,88.56477733,93.12348178,90.93117409
497,497,Shatter,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,https://media.rawg.io/media/screenshots/8a7/8a7586c647e10e6b6959df16d8bdc909.jpg,0,"200,000 .. 500,000",999,1145,0.941484716,7,14.58986731,44.05548854,50.25995175,210.4615385,213.0615385,176.9384615,41.225,70.85666667,83.49416667,81.4092827,119.5654008,158.4050633,10.376,5.130666667,3.858666667
498,498,Pillars of Eternity II: Deadfire,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,https://media.rawg.io/media/games/86b/86bea42bc14fb1f9cb76b44c4450cbab.jpg,4,"500,000 .. 1,000,000",3999,14040,0.873504274,5,161.915937,141.6234676,153.647986,61.8365651,50.64727608,68.41181902,113.3942786,108.539801,138.3619403,194.9512821,190.2282051,198.7820513,122.5598404,68.58244681,59.84042553
499,499,Marvel's Guardians of the Galaxy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/games/857/8574ef89d1fb1b58e1858bc6564ca787.jpg,3,"200,000 .. 500,000",5999,18093,0.954899685,10,201.6081425,196.1806616,236.4274809,70.54764196,23.93840231,49.00481232,171.7276536,45.28631285,100.9343575,145.5240715,121.4786795,190.3700138,98.70068966,67.7737931,115.7944828
500,500,Serious Sam: The Random Encounter,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/8ab/8ab35c2bd3cf0c700f55521d33047338.jpg,0,"200,000 .. 500,000",499,732,0.50273224,10,91.87198795,107.8283133,110.6927711,232.8528428,179.7424749,62.83277592,97.19266055,80.06269113,56.46024465,242.1098266,235.150289,207.0346821,12.58167331,10.11354582,4.984063745
501,501,Reigns,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,https://media.rawg.io/media/screenshots/e72/e7299008d1a697b5924b5982843d97e6.jpeg,0,"500,000 .. 1,000,000",299,7136,0.882006726,8,188.7493671,167.9721519,103.3122363,44.00274474,27.36779506,20.40073193,243.1851852,240.4814815,187.3703704,31.06928999,19.24978614,4.579127459,108.6746032,67.0952381,42.88095238
502,502,"Sir, You Are Being Hunted",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/648/648691c034ae3b62794c7f16b2b179d7.jpg,0,"500,000 .. 1,000,000",1999,3780,0.778042328,8,19.56999372,20.46641557,14.71939736,184.7833753,189.2355164,191.2745592,86.79156909,85.26229508,76.68149883,135.8023715,133.5375494,128.8023715,51.69418386,49.31707317,36.9587242
503,503,Space Rangers HD: A War Apart,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/668/668f9447327be622f82dc90ef9d24ac8.jpg,0,"200,000 .. 500,000",1499,5173,0.949159095,3,5.228557505,3.576510721,6.778265107,127.0617978,97.33146067,148.6516854,240.9,183.54,24.84,53.91276596,67.68085106,105.0404255,34.87125,26.44375,45.97125
504,504,Nephise Begins,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/a09/a09387c63a3e0101f03b985d797c3460.jpg,0,"50,000 .. 100,000",99,1012,0.626482213,4,32.68196721,22.13114754,15.62540984,237.0982906,231.8076923,211.5683761,122.5962733,84.52173913,53.01118012,70.869207,48.3707518,31.41503605,175.6108108,135.0540541,88.24054054
505,505,The Basement Collection,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/a90/a90962a8dc8079954a197045b224bd39.jpg,0,"200,000 .. 500,000",399,1216,0.856085526,8,175.8662921,175.8662921,175.8662921,5,5,5,253.8235995,253.8235995,253.8235995,70.65765766,70.65765766,70.65765766,147.0611621,147.0611621,147.0611621
506,506,Broken Sword 2 - the Smoking Mirror: Remastered,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,https://media.rawg.io/media/screenshots/3bc/3bc5be3c955655e4ae46dee83f5217e5.jpg,0,"100,000 .. 200,000",599,857,0.88798133,12,226.1851852,203.4592593,124.1333333,53.34106892,25.25035162,10.23699015,99.13778409,50.82528409,22.36505682,149.0711864,113.359322,58.68813559,13.33045977,4.610153257,1.634099617
507,507,HOARD,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,https://media.rawg.io/media/screenshots/87f/87fd7f7312a5382dfe31fe9cf538d1c7.jpg,2,"200,000 .. 500,000",999,956,0.810669456,11,40.97727273,41.73863636,7.988636364,139.6082005,133.3234624,92.03189066,102.5932203,97.34689266,46.05536723,193.0340909,204.8409091,180.9318182,65.68554217,73.27951807,17.49698795
508,508,Battletoads,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,https://media.rawg.io/media/games/470/47058af09b864c2d211a08271eccfb4f.jpg,0,"50,000 .. 100,000",1999,1558,0.702824134,6,25.42035928,11.88982036,23.00299401,213.1478439,203.9014374,93.06776181,63.36825397,80.63809524,132.047619,197.398524,55.7896679,51.95202952,74.97610922,136.4129693,21.09897611
509,509,The Deadly Tower of Monsters,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,https://media.rawg.io/media/games/c14/c1484e3baaa7a2c048d457c8a55980ef.jpg,3,"50,000 .. 100,000",1499,1248,0.889423077,1,28.49233253,122.1097659,86.52138822,179.4652956,79.84575835,39.70694087,223.0258621,219.5258621,175.1465517,44.90188172,25.32862903,20.46303763,74.56521739,160.9157609,131.3804348
510,510,Pinball FX3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/screenshots/151/151642ca03ea3de832698c3bef3c073f.jpg,2,"500,000 .. 1,000,000",2397,3478,0.883553767,9,131.5474934,86.49868074,55.92480211,38.95864351,24.50206782,20.46236559,222.0448718,210.8846154,171.3974359,78.7244898,55.38033395,41.88868275,176.3433584,139.2982456,93.10275689
511,511,"Gremlins, Inc.",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/8ff/8ffe8f19d2e764867c8ed625ddf4e368.jpg,0,"200,000 .. 500,000",1499,6748,0.862181387,3,81.0125523,57.08995816,37.76569038,206.931686,178.5159884,129.9622093,119.5545213,95.57712766,68.90026596,169.4070248,138.785124,99.69421488,235.5500835,210.7554257,165.4373957
512,512,Singularity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,https://media.rawg.io/media/games/702/7020d1319d09e0c6a840aa08c5ce120f.jpg,4,"200,000 .. 500,000",2999,4370,0.925400458,7,228.9655568,222.5292767,206.9288175,54.35582011,82.73941799,94.62301587,16.92056487,24.06266549,26.43336275,161.6090226,102.1954887,67.51503759,138.7682927,164.7038328,174.0069686
514,514,Yoku's Island Express,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/screenshots/d10/d101cb9332daac53676166b3f877f183.jpg,0,"100,000 .. 200,000",1999,3095,0.962843296,5,1.553997195,17.53085554,4.970546985,22.75287356,84.47318008,35.92528736,188.1111111,181.6296296,140.3148148,49.23880597,129.8308458,74.14427861,8.214046823,39.4264214,14.41555184
515,515,Sine Mora,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,https://media.rawg.io/media/screenshots/9c2/9c24c4e02fcfc6838df00858a4d11cce.jpg,0,"100,000 .. 200,000",999,925,0.817297297,3,40.03205575,39.21254355,30.62020906,139.1902174,87.44021739,56.2826087,4.252360515,4.465236052,3.443776824,240.8452381,165,48.55952381,71.51639344,64.78961749,49.61338798
516,516,"Cook, Serve, Delicious!",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,https://media.rawg.io/media/screenshots/54b/54bce49cb005bf5bc42e1c02c3f72c28_qPUv8xA.jpeg,3,"500,000 .. 1,000,000",999,5151,0.947777131,10,192.8565264,151.4271845,123.7820928,41.36370107,30.02419929,28.54946619,197.989899,70.3989899,30.00505051,211.0571429,209.6607143,193.2214286,99.52745098,85.3627451,93.54313725
517,517,Serious Sam Double D XXL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,https://media.rawg.io/media/screenshots/81b/81b39cfee9f2e49f81d4edd7969e075c.jpg,4,"200,000 .. 500,000",999,731,0.844049248,8,130.9984779,135.738204,83.85540335,54.95628998,43.74413646,20.01705757,91.75,86.13914027,49.95927602,212.9463807,208.9168901,168.0402145,160,174.5280749,123.6350267
518,518,Road Redemption,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,https://media.rawg.io/media/screenshots/a6f/a6f85f2316c1c92da413469a8a015d73.jpg,0,"500,000 .. 1,000,000",1999,10058,0.816365083,7,100.4242424,95.43636364,85.58181818,23.72900494,28.31122089,33.97529993,171.7457627,174.0847458,159.2033898,53.98412698,58.67195767,66.53791887,32.49640805,39.48204023,52.12787356
519,519,Stargunner,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/404/404eac84f1bb799e5d7d62cca9cf836a.jpg,2,"20,000 .. 50,000",0,97,0.835051546,11,79.19503546,103.5425532,94.9787234,10.97211896,10.06784387,12.96933086,191.6293103,185.4396552,165.9396552,101.6785714,145.9264706,131.0567227,48.33425414,58.48618785,56.72007366
520,520,Indivisible,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,https://media.rawg.io/media/games/6a8/6a806af1aa50b35b7f2ad08e7e7e180e.jpg,0,"100,000 .. 200,000",3999,2709,0.72978959,10,48.14897959,87.1244898,192.1959184,38.6002994,31.33083832,77.5508982,122.338141,183.6490385,241.2211538,247.523842,249.0422343,248.2200272,180.4085714,100.0457143,87.32285714
521,521,X-COM: Enforcer,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/d93/d937fb411129d54c152a7454d372ec79.jpg,3,"100,000 .. 200,000",499,347,0.53314121,4,138.5519412,150.1280168,139.3483736,25.62354892,26.25704809,26.02487562,104.9481982,111.8423423,103.3400901,71.9281768,70.73342541,65.22790055,183.4282407,191.4027778,165.2430556
522,522,The Dark Eye: Chains of Satinav,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,https://media.rawg.io/media/screenshots/a95/a95e293cd9403f3c99666addd3d76341_TkdqnQe.jpg,0,"200,000 .. 500,000",1999,2010,0.863681592,6,37.53443259,34.55092144,23.53443259,208.5776081,185.4961832,138.9770992,127.8442907,198.6989619,239.5847751,150.7893218,128.6709957,89.03896104,85.61557789,78.2680067,57.56532663
523,523,Realms of the Haunting,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/464/46461a239c32cd68d3dc07add1c8c7a9.jpg,4,"200,000 .. 500,000",299,447,0.765100671,12,45.74067699,26.42799771,17.53872633,103.8961988,84.30409357,66.49122807,228.5683453,232.1726619,237.7769784,68.46313364,53.68202765,40.76612903,143,125.6987952,135.3614458
524,524,Split/Second,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,https://media.rawg.io/media/games/0a0/0a0b66527a2e5917134fcf502cf83af1.jpg,2,"100,000 .. 200,000",1999,1498,0.793724967,5,81.077597,65.34292866,42.68710889,175.2659574,162.3085106,119.1382979,153.1648649,110.2324324,55.25675676,224.069808,216.8551483,190.1518325,24.57359307,21.36471861,15.22186147
525,525,Gemini Rue,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,https://media.rawg.io/media/screenshots/471/4715696335cefa662386da8f688d39ec.jpeg,0,"100,000 .. 200,000",999,1587,0.899810964,2,2.121549421,2.547640249,3.195458593,229.3296703,207.3956044,198.5164835,66.565625,63.93125,76.875,26.69672131,27.53747073,37.43793911,132.7865169,122.8988764,127.0674157
526,526,Waveform,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/5e9/5e996586e4fe42611462193cafbaa75e.jpg,0,"200,000 .. 500,000",199,2141,0.831854274,3,27.65932337,33.33438238,42.85601888,186.0597015,51.1119403,48.96268657,42.43582888,73.36631016,115.7593583,154.9547739,152.5527638,154.0050251,102.3903134,83.92307692,77.84045584
